date,underlying,volume,open,high,low
07-26 12:35:10:093842,194.2887,2,193.67,194.94,193.32
07-26 12:35:11:096997,194.3,1,193.67,194.94,193.32
07-26 12:35:12:134067,194.31,1,193.67,194.94,193.32
07-26 12:35:13:143097,194.31,1,193.67,194.94,193.32
07-26 12:35:14:095422,194.305,2,193.67,194.94,193.32
07-26 12:35:15:146368,194.3,1,193.67,194.94,193.32
07-26 12:35:16:115512,194.3,1,193.67,194.94,193.32
07-26 12:35:17:116723,194.3,1,193.67,194.94,193.32
07-26 12:35:18:163743,194.31,1,193.67,194.94,193.32
07-26 12:35:19:125011,194.31,1,193.67,194.94,193.32
07-26 12:35:20:130408,194.31,1,193.67,194.94,193.32
07-26 12:35:21:146440,194.3062,2,193.67,194.94,193.32
07-26 12:35:22:142585,194.3062,2,193.67,194.94,193.32
07-26 12:35:23:143193,194.3062,2,193.67,194.94,193.32
07-26 12:35:24:156075,194.31,1,193.67,194.94,193.32
07-26 12:35:25:196541,194.31,1,193.67,194.94,193.32
07-26 12:35:26:177047,194.31,1,193.67,194.94,193.32
07-26 12:35:27:173999,194.31,1,193.67,194.94,193.32
07-26 12:35:28:183640,194.335,1,193.67,194.94,193.32
07-26 12:35:29:192249,194.33,1,193.67,194.94,193.32
07-26 12:35:30:232404,194.33,1,193.67,194.94,193.32
07-26 12:35:31:205610,194.33,1,193.67,194.94,193.32
07-26 12:35:32:193081,194.33,1,193.67,194.94,193.32
07-26 12:35:33:242249,194.33,1,193.67,194.94,193.32
07-26 12:35:34:214614,194.335,1,193.67,194.94,193.32
07-26 12:35:35:254553,194.36,1,193.67,194.94,193.32
07-26 12:35:36:233641,194.37,1,193.67,194.94,193.32
07-26 12:35:37:225098,194.36,1,193.67,194.94,193.32
07-26 12:35:38:272669,194.3542,1,193.67,194.94,193.32
07-26 12:35:39:239877,194.3542,1,193.67,194.94,193.32
07-26 12:35:40:242973,194.36,1,193.67,194.94,193.32
07-26 12:35:41:276344,194.36,1,193.67,194.94,193.32
07-26 12:35:42:243014,194.3687,1,193.67,194.94,193.32
07-26 12:35:43:288907,194.3687,1,193.67,194.94,193.32
07-26 12:35:44:257602,194.3687,1,193.67,194.94,193.32
07-26 12:35:45:294290,194.3687,1,193.67,194.94,193.32
07-26 12:35:46:261917,194.37,1,193.67,194.94,193.32
07-26 12:35:47:264224,194.37,1,193.67,194.94,193.32
07-26 12:35:48:299698,194.365,2,193.67,194.94,193.32
07-26 12:35:49:276341,194.38,1,193.67,194.94,193.32
07-26 12:35:50:316750,194.375,2,193.67,194.94,193.32
07-26 12:35:51:300988,194.375,1,193.67,194.94,193.32
07-26 12:35:52:307209,194.3786,2,193.67,194.94,193.32
07-26 12:35:53:306734,194.3718,3,193.67,194.94,193.32
07-26 12:35:54:314968,194.3793,2,193.67,194.94,193.32
07-26 12:35:55:332655,194.385,1,193.67,194.94,193.32
07-26 12:35:56:365770,194.3802,1,193.67,194.94,193.32
07-26 12:35:57:336626,194.3802,1,193.67,194.94,193.32
07-26 12:35:58:335615,194.3899,4,193.67,194.94,193.32
07-26 12:35:59:333771,194.385,1,193.67,194.94,193.32
07-26 12:36:00:388051,194.385,1,193.67,194.94,193.32
07-26 12:36:01:348957,194.381,1,193.67,194.94,193.32
07-26 12:36:02:386689,194.38,1,193.67,194.94,193.32
07-26 12:36:03:392006,194.38,1,193.67,194.94,193.32
07-26 12:36:04:372349,194.37,1,193.67,194.94,193.32
07-26 12:36:05:366673,194.37,1,193.67,194.94,193.32
07-26 12:36:06:427786,194.3602,1,193.67,194.94,193.32
07-26 12:36:07:381120,194.3642,1,193.67,194.94,193.32
07-26 12:36:08:388822,194.36,1,193.67,194.94,193.32
07-26 12:36:09:392337,194.35,2,193.67,194.94,193.32
07-26 12:36:10:398541,194.3588,1,193.67,194.94,193.32
07-26 12:36:11:389574,194.36,1,193.67,194.94,193.32
07-26 12:36:12:398294,194.36,1,193.67,194.94,193.32
07-26 12:36:13:400836,194.37,1,193.67,194.94,193.32
07-26 12:36:14:451469,194.37,1,193.67,194.94,193.32
07-26 12:36:15:413144,194.37,1,193.67,194.94,193.32
07-26 12:36:16:461854,194.38,5,193.67,194.94,193.32
07-26 12:36:17:421383,194.375,1,193.67,194.94,193.32
07-26 12:36:18:462986,194.37,1,193.67,194.94,193.32
07-26 12:36:19:428544,194.3691,4,193.67,194.94,193.32
07-26 12:36:20:424981,194.3691,4,193.67,194.94,193.32
07-26 12:36:21:468361,194.365,14,193.67,194.94,193.32
07-26 12:36:22:440453,194.3658,2,193.67,194.94,193.32
07-26 12:36:23:448919,194.37,1,193.67,194.94,193.32
07-26 12:36:24:478759,194.37,1,193.67,194.94,193.32
07-26 12:36:25:482317,194.38,2,193.67,194.94,193.32
07-26 12:36:26:453516,194.38,2,193.67,194.94,193.32
07-26 12:36:27:459905,194.38,2,193.67,194.94,193.32
07-26 12:36:28:454098,194.38,2,193.67,194.94,193.32
07-26 12:36:29:466252,194.38,10,193.67,194.94,193.32
07-26 12:36:30:465984,194.385,1,193.67,194.94,193.32
07-26 12:36:31:467268,194.3875,2,193.67,194.94,193.32
07-26 12:36:32:469529,194.385,1,193.67,194.94,193.32
07-26 12:36:33:478748,194.385,1,193.67,194.94,193.32
07-26 12:36:34:486055,194.385,1,193.67,194.94,193.32
07-26 12:36:35:491071,194.385,4,193.67,194.94,193.32
07-26 12:36:36:537429,194.38,1,193.67,194.94,193.32
07-26 12:36:37:495939,194.38,1,193.67,194.94,193.32
07-26 12:36:38:508316,194.38,11,193.67,194.94,193.32
07-26 12:36:39:520790,194.38,11,193.67,194.94,193.32
07-26 12:36:40:528083,194.38,1,193.67,194.94,193.32
07-26 12:36:41:565024,194.38,1,193.67,194.94,193.32
07-26 12:36:42:527229,194.3709,2,193.67,194.94,193.32
07-26 12:36:43:529918,194.379,2,193.67,194.94,193.32
07-26 12:36:44:536490,194.379,2,193.67,194.94,193.32
07-26 12:36:45:537500,194.3723,1,193.67,194.94,193.32
07-26 12:36:46:575106,194.375,4,193.67,194.94,193.32
07-26 12:36:47:546465,194.3799,5,193.67,194.94,193.32
07-26 12:36:48:595236,194.38,7,193.67,194.94,193.32
07-26 12:36:49:560815,194.38,7,193.67,194.94,193.32
07-26 12:36:50:563728,194.38,1,193.67,194.94,193.32
07-26 12:36:51:618988,194.38,2,193.67,194.94,193.32
07-26 12:36:52:572527,194.3899,2,193.67,194.94,193.32
07-26 12:36:53:621363,194.3899,2,193.67,194.94,193.32
07-26 12:36:54:628300,194.385,1,193.67,194.94,193.32
07-26 12:36:55:638763,194.39,1,193.67,194.94,193.32
07-26 12:36:56:601801,194.388,1,193.67,194.94,193.32
07-26 12:36:57:612011,194.395,3,193.67,194.94,193.32
07-26 12:36:58:612243,194.395,1,193.67,194.94,193.32
07-26 12:36:59:624382,194.395,1,193.67,194.94,193.32
07-26 12:37:00:628757,194.41,1,193.67,194.94,193.32
07-26 12:37:01:678189,194.415,10,193.67,194.94,193.32
07-26 12:37:02:648236,194.405,1,193.67,194.94,193.32
07-26 12:37:03:649052,194.42,1,193.67,194.94,193.32
07-26 12:37:04:711582,194.42,1,193.67,194.94,193.32
07-26 12:37:05:668411,194.4199,1,193.67,194.94,193.32
07-26 12:37:06:667020,194.415,1,193.67,194.94,193.32
07-26 12:37:07:673494,194.41,1,193.67,194.94,193.32
07-26 12:37:08:677412,194.41,1,193.67,194.94,193.32
07-26 12:37:09:686099,194.4,1,193.67,194.94,193.32
07-26 12:37:10:682210,194.3901,2,193.67,194.94,193.32
07-26 12:37:11:692758,194.3901,2,193.67,194.94,193.32
07-26 12:37:12:692383,194.394,1,193.67,194.94,193.32
07-26 12:37:13:695109,194.385,3,193.67,194.94,193.32
07-26 12:37:14:700610,194.3787,1,193.67,194.94,193.32
07-26 12:37:15:703010,194.3701,8,193.67,194.94,193.32
07-26 12:37:16:704606,194.365,6,193.67,194.94,193.32
07-26 12:37:17:713230,194.365,6,193.67,194.94,193.32
07-26 12:37:18:743256,194.365,4,193.67,194.94,193.32
07-26 12:37:19:720839,194.3699,1,193.67,194.94,193.32
07-26 12:37:20:763351,194.37,1,193.67,194.94,193.32
07-26 12:37:21:726713,194.365,1,193.67,194.94,193.32
07-26 12:37:22:732547,194.365,1,193.67,194.94,193.32
07-26 12:37:23:780646,194.355,1,193.67,194.94,193.32
07-26 12:37:24:763223,194.355,1,193.67,194.94,193.32
07-26 12:37:25:756587,194.355,1,193.67,194.94,193.32
07-26 12:37:26:751768,194.36,1,193.67,194.94,193.32
07-26 12:37:27:752946,194.36,1,193.67,194.94,193.32
07-26 12:37:28:757388,194.36,1,193.67,194.94,193.32
07-26 12:37:29:762134,194.36,1,193.67,194.94,193.32
07-26 12:37:30:789778,194.36,1,193.67,194.94,193.32
07-26 12:37:31:770814,194.365,1,193.67,194.94,193.32
07-26 12:37:32:776253,194.3889,2,193.67,194.94,193.32
07-26 12:37:33:821318,194.39,1,193.67,194.94,193.32
07-26 12:37:34:785569,194.39,2,193.67,194.94,193.32
07-26 12:37:35:832077,194.3801,1,193.67,194.94,193.32
07-26 12:37:36:804732,194.3897,3,193.67,194.94,193.32
07-26 12:37:37:808941,194.3897,3,193.67,194.94,193.32
07-26 12:37:38:813207,194.39,1,193.67,194.94,193.32
07-26 12:37:39:856340,194.3923,8,193.67,194.94,193.32
07-26 12:37:40:832098,194.3923,8,193.67,194.94,193.32
07-26 12:37:41:823650,194.3923,8,193.67,194.94,193.32
07-26 12:37:42:824178,194.3923,8,193.67,194.94,193.32
07-26 12:37:43:835134,194.3923,8,193.67,194.94,193.32
07-26 12:37:44:867506,194.3923,8,193.67,194.94,193.32
07-26 12:37:45:869590,194.39,1,193.67,194.94,193.32
07-26 12:37:46:837733,194.39,1,193.67,194.94,193.32
07-26 12:37:47:837412,194.39,1,193.67,194.94,193.32
07-26 12:37:48:842495,194.4,2,193.67,194.94,193.32
07-26 12:37:49:851029,194.4,2,193.67,194.94,193.32
07-26 12:37:50:878878,194.3898,1,193.67,194.94,193.32
07-26 12:37:51:933566,194.3898,1,193.67,194.94,193.32
07-26 12:37:52:901049,194.3898,1,193.67,194.94,193.32
07-26 12:37:53:862182,194.3898,1,193.67,194.94,193.32
07-26 12:37:54:865248,194.4,1,193.67,194.94,193.32
07-26 12:37:55:913326,194.4,1,193.67,194.94,193.32
07-26 12:37:56:903600,194.4,1,193.67,194.94,193.32
07-26 12:37:57:870999,194.4,1,193.67,194.94,193.32
07-26 12:37:58:907118,194.38,1,193.67,194.94,193.32
07-26 12:37:59:920129,194.3772,5,193.67,194.94,193.32
07-26 12:38:00:880324,194.37,1,193.67,194.94,193.32
07-26 12:38:01:879109,194.37,1,193.67,194.94,193.32
07-26 12:38:02:878684,194.37,1,193.67,194.94,193.32
07-26 12:38:03:886148,194.37,1,193.67,194.94,193.32
07-26 12:38:04:877569,194.3509,2,193.67,194.94,193.32
07-26 12:38:05:889774,194.355,5,193.67,194.94,193.32
07-26 12:38:06:891432,194.355,5,193.67,194.94,193.32
07-26 12:38:07:890503,194.36,1,193.67,194.94,193.32
07-26 12:38:08:890418,194.36,1,193.67,194.94,193.32
07-26 12:38:09:899573,194.368,11,193.67,194.94,193.32
07-26 12:38:10:907026,194.3625,1,193.67,194.94,193.32
07-26 12:38:11:946476,194.3622,1,193.67,194.94,193.32
07-26 12:38:12:913929,194.3622,1,193.67,194.94,193.32
07-26 12:38:13:911549,194.3788,1,193.67,194.94,193.32
07-26 12:38:14:952951,194.385,1,193.67,194.94,193.32
07-26 12:38:15:917463,194.385,1,193.67,194.94,193.32
07-26 12:38:16:919579,194.385,1,193.67,194.94,193.32
07-26 12:38:17:955793,194.385,1,193.67,194.94,193.32
07-26 12:38:18:927371,194.385,1,193.67,194.94,193.32
07-26 12:38:19:964455,194.385,1,193.67,194.94,193.32
07-26 12:38:20:967739,194.3899,1,193.67,194.94,193.32
07-26 12:38:21:937374,194.39,1,193.67,194.94,193.32
07-26 12:38:22:939018,194.39,1,193.67,194.94,193.32
07-26 12:38:23:944522,194.37,1,193.67,194.94,193.32
07-26 12:38:24:971657,194.3708,5,193.67,194.94,193.32
07-26 12:38:25:977200,194.3799,1,193.67,194.94,193.32
07-26 12:38:26:949125,194.37,1,193.67,194.94,193.32
07-26 12:38:27:958379,194.37,1,193.67,194.94,193.32
07-26 12:38:28:965472,194.3701,3,193.67,194.94,193.32
07-26 12:38:29:979240,194.38,1,193.67,194.94,193.32
07-26 12:38:30:982325,194.39,1,193.67,194.94,193.32
07-26 12:38:32:021235,194.39,1,193.67,194.94,193.32
07-26 12:38:33:031159,194.39,1,193.67,194.94,193.32
07-26 12:38:33:999284,194.3901,1,193.67,194.94,193.32
07-26 12:38:35:045125,194.405,3,193.67,194.94,193.32
07-26 12:38:36:014467,194.405,1,193.67,194.94,193.32
07-26 12:38:37:021403,194.4,1,193.67,194.94,193.32
07-26 12:38:38:028675,194.4,1,193.67,194.94,193.32
07-26 12:38:39:039984,194.4019,2,193.67,194.94,193.32
07-26 12:38:40:070572,194.4019,2,193.67,194.94,193.32
07-26 12:38:41:079833,194.39,1,193.67,194.94,193.32
07-26 12:38:42:081777,194.395,1,193.67,194.94,193.32
07-26 12:38:43:081665,194.3901,5,193.67,194.94,193.32
07-26 12:38:44:052585,194.395,2,193.67,194.94,193.32
07-26 12:38:45:094520,194.3989,1,193.67,194.94,193.32
07-26 12:38:46:058296,194.4,1,193.67,194.94,193.32
07-26 12:38:47:059720,194.4086,22,193.67,194.94,193.32
07-26 12:38:48:072308,194.4086,22,193.67,194.94,193.32
07-26 12:38:49:075221,194.4066,4,193.67,194.94,193.32
07-26 12:38:50:079764,194.4066,4,193.67,194.94,193.32
07-26 12:38:51:087220,194.405,1,193.67,194.94,193.32
07-26 12:38:52:096936,194.42,1,193.67,194.94,193.32
07-26 12:38:53:095131,194.435,1,193.67,194.94,193.32
07-26 12:38:54:115463,194.44,16,193.67,194.94,193.32
07-26 12:38:55:111767,194.435,5,193.67,194.94,193.32
07-26 12:38:56:117340,194.435,5,193.67,194.94,193.32
07-26 12:38:57:118416,194.44,1,193.67,194.94,193.32
07-26 12:38:58:137861,194.4399,1,193.67,194.94,193.32
07-26 12:38:59:166657,194.4399,1,193.67,194.94,193.32
07-26 12:39:00:145766,194.4347,1,193.67,194.94,193.32
07-26 12:39:01:181838,194.44,1,193.67,194.94,193.32
07-26 12:39:02:162438,194.44,1,193.67,194.94,193.32
07-26 12:39:03:159943,194.4301,5,193.67,194.94,193.32
07-26 12:39:04:165134,194.44,1,193.67,194.94,193.32
07-26 12:39:05:170687,194.435,3,193.67,194.94,193.32
07-26 12:39:06:223924,194.435,1,193.67,194.94,193.32
07-26 12:39:07:184947,194.435,1,193.67,194.94,193.32
07-26 12:39:08:186574,194.4318,1,193.67,194.94,193.32
07-26 12:39:09:196308,194.44,4,193.67,194.94,193.32
07-26 12:39:10:246159,194.44,1,193.67,194.94,193.32
07-26 12:39:11:254809,194.4341,10,193.67,194.94,193.32
07-26 12:39:12:227548,194.4341,10,193.67,194.94,193.32
07-26 12:39:13:224648,194.4341,10,193.67,194.94,193.32
07-26 12:39:14:232496,194.4318,3,193.67,194.94,193.32
07-26 12:39:15:279042,194.4399,5,193.67,194.94,193.32
07-26 12:39:16:236243,194.4386,1,193.67,194.94,193.32
07-26 12:39:17:238614,194.4386,1,193.67,194.94,193.32
07-26 12:39:18:244716,194.425,1,193.67,194.94,193.32
07-26 12:39:19:285706,194.425,1,193.67,194.94,193.32
07-26 12:39:20:246877,194.4199,3,193.67,194.94,193.32
07-26 12:39:21:256622,194.4199,3,193.67,194.94,193.32
07-26 12:39:22:263605,194.41,1,193.67,194.94,193.32
07-26 12:39:23:265545,194.41,1,193.67,194.94,193.32
07-26 12:39:24:263374,194.42,1,193.67,194.94,193.32
07-26 12:39:25:271221,194.42,1,193.67,194.94,193.32
07-26 12:39:26:304464,194.43,1,193.67,194.94,193.32
07-26 12:39:27:270129,194.4201,10,193.67,194.94,193.32
07-26 12:39:28:267681,194.43,2,193.67,194.94,193.32
07-26 12:39:29:274342,194.425,2,193.67,194.94,193.32
07-26 12:39:30:282218,194.425,2,193.67,194.94,193.32
07-26 12:39:31:327972,194.43,1,193.67,194.94,193.32
07-26 12:39:32:335127,194.4287,2,193.67,194.94,193.32
07-26 12:39:33:301392,194.43,1,193.67,194.94,193.32
07-26 12:39:34:303422,194.44,1,193.67,194.94,193.32
07-26 12:39:35:310382,194.44,1,193.67,194.94,193.32
07-26 12:39:36:359571,194.43,1,193.67,194.94,193.32
07-26 12:39:37:364719,194.43,1,193.67,194.94,193.32
07-26 12:39:38:362065,194.43,1,193.67,194.94,193.32
07-26 12:39:39:336970,194.42,1,193.67,194.94,193.32
07-26 12:39:40:344445,194.42,1,193.67,194.94,193.32
07-26 12:39:41:392728,194.42,1,193.67,194.94,193.32
07-26 12:39:42:372217,194.42,1,193.67,194.94,193.32
07-26 12:39:43:404626,194.42,1,193.67,194.94,193.32
07-26 12:39:44:407729,194.44,1,193.67,194.94,193.32
07-26 12:39:45:377789,194.44,3,193.67,194.94,193.32
07-26 12:39:46:389379,194.44,2,193.67,194.94,193.32
07-26 12:39:47:386798,194.43,1,193.67,194.94,193.32
07-26 12:39:48:395143,194.43,1,193.67,194.94,193.32
07-26 12:39:49:404646,194.43,1,193.67,194.94,193.32
07-26 12:39:50:402793,194.43,1,193.67,194.94,193.32
07-26 12:39:51:403313,194.415,1,193.67,194.94,193.32
07-26 12:39:52:418324,194.4199,11,193.67,194.94,193.32
07-26 12:39:53:420398,194.4199,11,193.67,194.94,193.32
07-26 12:39:54:425677,194.4191,5,193.67,194.94,193.32
07-26 12:39:55:427520,194.4191,5,193.67,194.94,193.32
07-26 12:39:56:434391,194.4199,1,193.67,194.94,193.32
07-26 12:39:57:438270,194.415,1,193.67,194.94,193.32
07-26 12:39:58:461630,194.42,1,193.67,194.94,193.32
07-26 12:39:59:457765,194.42,1,193.67,194.94,193.32
07-26 12:40:00:482998,194.42,1,193.67,194.94,193.32
07-26 12:40:01:452235,194.42,1,193.67,194.94,193.32
07-26 12:40:02:513450,194.42,1,193.67,194.94,193.32
07-26 12:40:03:472937,194.42,1,193.67,194.94,193.32
07-26 12:40:04:462397,194.42,2,193.67,194.94,193.32
07-26 12:40:05:512821,194.4253,1,193.67,194.94,193.32
07-26 12:40:06:469033,194.425,2,193.67,194.94,193.32
07-26 12:40:07:510445,194.4218,1,193.67,194.94,193.32
07-26 12:40:08:523616,194.4218,1,193.67,194.94,193.32
07-26 12:40:09:527468,194.43,1,193.67,194.94,193.32
07-26 12:40:10:491173,194.43,1,193.67,194.94,193.32
07-26 12:40:11:487515,194.4352,1,193.67,194.94,193.32
07-26 12:40:12:494471,194.435,5,193.67,194.94,193.32
07-26 12:40:13:548330,194.44,6,193.67,194.94,193.32
07-26 12:40:14:523187,194.4184,1,193.67,194.94,193.32
07-26 12:40:15:554811,194.435,2,193.67,194.94,193.32
07-26 12:40:16:562788,194.4187,4,193.67,194.94,193.32
07-26 12:40:17:521552,194.4187,4,193.67,194.94,193.32
07-26 12:40:18:528258,194.4187,4,193.67,194.94,193.32
07-26 12:40:19:533691,194.4126,10,193.67,194.94,193.32
07-26 12:40:20:529017,194.4101,5,193.67,194.94,193.32
07-26 12:40:21:532750,194.4199,1,193.67,194.94,193.32
07-26 12:40:22:543697,194.4199,1,193.67,194.94,193.32
07-26 12:40:23:534292,194.4199,1,193.67,194.94,193.32
07-26 12:40:24:542287,194.43,1,193.67,194.94,193.32
07-26 12:40:25:551532,194.44,2,193.67,194.94,193.32
07-26 12:40:26:553508,194.435,1,193.67,194.94,193.32
07-26 12:40:27:559839,194.435,1,193.67,194.94,193.32
07-26 12:40:28:558904,194.435,1,193.67,194.94,193.32
07-26 12:40:29:604690,194.435,1,193.67,194.94,193.32
07-26 12:40:30:573720,194.435,2,193.67,194.94,193.32
07-26 12:40:31:574885,194.445,1,193.67,194.94,193.32
07-26 12:40:32:580801,194.445,1,193.67,194.94,193.32
07-26 12:40:33:590155,194.4499,10,193.67,194.94,193.32
07-26 12:40:34:629657,194.42,1,193.67,194.94,193.32
07-26 12:40:35:619551,194.42,1,193.67,194.94,193.32
07-26 12:40:36:638547,194.42,1,193.67,194.94,193.32
07-26 12:40:37:598798,194.415,1,193.67,194.94,193.32
07-26 12:40:38:636345,194.415,1,193.67,194.94,193.32
07-26 12:40:39:605589,194.42,5,193.67,194.94,193.32
07-26 12:40:40:651943,194.42,1,193.67,194.94,193.32
07-26 12:40:41:624964,194.43,10,193.67,194.94,193.32
07-26 12:40:42:668785,194.43,1,193.67,194.94,193.32
07-26 12:40:43:639989,194.43,1,193.67,194.94,193.32
07-26 12:40:44:638853,194.4268,1,193.67,194.94,193.32
07-26 12:40:45:649877,194.42,1,193.67,194.94,193.32
07-26 12:40:46:646063,194.4199,3,193.67,194.94,193.32
07-26 12:40:47:656552,194.425,1,193.67,194.94,193.32
07-26 12:40:48:702328,194.425,1,193.67,194.94,193.32
07-26 12:40:49:674312,194.425,1,193.67,194.94,193.32
07-26 12:40:50:670885,194.425,1,193.67,194.94,193.32
07-26 12:40:51:685466,194.425,1,193.67,194.94,193.32
07-26 12:40:52:685775,194.433,10,193.67,194.94,193.32
07-26 12:40:53:685755,194.433,10,193.67,194.94,193.32
07-26 12:40:54:691121,194.433,10,193.67,194.94,193.32
07-26 12:40:55:697573,194.433,10,193.67,194.94,193.32
07-26 12:40:56:711483,194.4301,5,193.67,194.94,193.32
07-26 12:40:57:752430,194.435,1,193.67,194.94,193.32
07-26 12:40:58:714684,194.435,1,193.67,194.94,193.32
07-26 12:40:59:723306,194.43,1,193.67,194.94,193.32
07-26 12:41:00:768891,194.43,1,193.67,194.94,193.32
07-26 12:41:01:744993,194.425,1,193.67,194.94,193.32
07-26 12:41:02:769742,194.425,1,193.67,194.94,193.32
07-26 12:41:03:745519,194.425,1,193.67,194.94,193.32
07-26 12:41:04:752121,194.425,1,193.67,194.94,193.32
07-26 12:41:05:747992,194.425,10,193.67,194.94,193.32
07-26 12:41:06:807633,194.4314,2,193.67,194.94,193.32
07-26 12:41:07:760705,194.44,1,193.67,194.94,193.32
07-26 12:41:08:781575,194.44,1,193.67,194.94,193.32
07-26 12:41:09:819908,194.44,1,193.67,194.94,193.32
07-26 12:41:10:789503,194.45,1,193.67,194.94,193.32
07-26 12:41:11:836464,194.45,1,193.67,194.94,193.32
07-26 12:41:12:809872,194.445,2,193.67,194.94,193.32
07-26 12:41:13:805435,194.4482,5,193.67,194.94,193.32
07-26 12:41:14:810470,194.45,1,193.67,194.94,193.32
07-26 12:41:15:819300,194.45,1,193.67,194.94,193.32
07-26 12:41:16:818159,194.45,1,193.67,194.94,193.32
07-26 12:41:17:876475,194.44,5,193.67,194.94,193.32
07-26 12:41:18:824627,194.434,5,193.67,194.94,193.32
07-26 12:41:19:830449,194.435,1,193.67,194.94,193.32
07-26 12:41:20:843258,194.425,1,193.67,194.94,193.32
07-26 12:41:21:880295,194.415,3,193.67,194.94,193.32
07-26 12:41:22:849353,194.4056,2,193.67,194.94,193.32
07-26 12:41:23:852192,194.4097,1,193.67,194.94,193.32
07-26 12:41:24:885479,194.405,1,193.67,194.94,193.32
07-26 12:41:25:897562,194.405,1,193.67,194.94,193.32
07-26 12:41:26:871092,194.41,10,193.67,194.94,193.32
07-26 12:41:27:874292,194.41,10,193.67,194.94,193.32
07-26 12:41:28:886409,194.41,10,193.67,194.94,193.32
07-26 12:41:29:887669,194.41,10,193.67,194.94,193.32
07-26 12:41:30:891531,194.4,1,193.67,194.94,193.32
07-26 12:41:31:939449,194.405,1,193.67,194.94,193.32
07-26 12:41:32:902799,194.41,1,193.67,194.94,193.32
07-26 12:41:33:947890,194.4,1,193.67,194.94,193.32
07-26 12:41:34:905532,194.4003,6,193.67,194.94,193.32
07-26 12:41:35:918559,194.405,1,193.67,194.94,193.32
07-26 12:41:36:916638,194.41,1,193.67,194.94,193.32
07-26 12:41:37:913230,194.41,1,193.67,194.94,193.32
07-26 12:41:38:971975,194.415,2,193.67,194.94,193.32
07-26 12:41:39:933060,194.415,2,193.67,194.94,193.32
07-26 12:41:40:960257,194.4176,2,193.67,194.94,193.32
07-26 12:41:41:972502,194.42,1,193.67,194.94,193.32
07-26 12:41:42:940075,194.42,1,193.67,194.94,193.32
07-26 12:41:43:951673,194.42,1,193.67,194.94,193.32
07-26 12:41:44:957944,194.42,1,193.67,194.94,193.32
07-26 12:41:45:959451,194.42,1,193.67,194.94,193.32
07-26 12:41:46:969115,194.42,1,193.67,194.94,193.32
07-26 12:41:48:017487,194.41,2,193.67,194.94,193.32
07-26 12:41:48:981669,194.41,2,193.67,194.94,193.32
07-26 12:41:50:027649,194.41,1,193.67,194.94,193.32
07-26 12:41:51:005038,194.41,1,193.67,194.94,193.32
07-26 12:41:52:035921,194.41,1,193.67,194.94,193.32
07-26 12:41:53:004484,194.4088,1,193.67,194.94,193.32
07-26 12:41:54:043060,194.4088,1,193.67,194.94,193.32
07-26 12:41:55:010212,194.4,1,193.67,194.94,193.32
07-26 12:41:56:012930,194.3951,1,193.67,194.94,193.32
07-26 12:41:57:011777,194.4,1,193.67,194.94,193.32
07-26 12:41:58:018026,194.3999,5,193.67,194.94,193.32
07-26 12:41:59:176489,194.38,1,193.67,194.94,193.32
07-26 12:42:00:024658,194.385,2,193.67,194.94,193.32
07-26 12:42:01:025987,194.38,4,193.67,194.94,193.32
07-26 12:42:02:053066,194.38,5,193.67,194.94,193.32
07-26 12:42:03:021223,194.38,5,193.67,194.94,193.32
07-26 12:42:04:024901,194.38,7,193.67,194.94,193.32
07-26 12:42:05:065107,194.38,7,193.67,194.94,193.32
07-26 12:42:06:059105,194.38,7,193.67,194.94,193.32
07-26 12:42:07:068137,194.375,5,193.67,194.94,193.32
07-26 12:42:08:035801,194.375,5,193.67,194.94,193.32
07-26 12:42:09:092137,194.375,5,193.67,194.94,193.32
07-26 12:42:10:061496,194.3731,1,193.67,194.94,193.32
07-26 12:42:11:039746,194.3731,1,193.67,194.94,193.32
07-26 12:42:12:032968,194.405,1,193.67,194.94,193.32
07-26 12:42:13:036764,194.405,1,193.67,194.94,193.32
07-26 12:42:14:082608,194.39,1,193.67,194.94,193.32
07-26 12:42:15:054938,194.39,1,193.67,194.94,193.32
07-26 12:42:16:048095,194.3956,14,193.67,194.94,193.32
07-26 12:42:17:049221,194.3956,14,193.67,194.94,193.32
07-26 12:42:18:053001,194.3899,1,193.67,194.94,193.32
07-26 12:42:19:056880,194.385,4,193.67,194.94,193.32
07-26 12:42:20:058855,194.385,4,193.67,194.94,193.32
07-26 12:42:21:060063,194.385,4,193.67,194.94,193.32
07-26 12:42:22:065829,194.38,1,193.67,194.94,193.32
07-26 12:42:23:060211,194.38,1,193.67,194.94,193.32
07-26 12:42:24:063136,194.38,2,193.67,194.94,193.32
07-26 12:42:25:073130,194.38,2,193.67,194.94,193.32
07-26 12:42:26:105481,194.39,1,193.67,194.94,193.32
07-26 12:42:27:114748,194.3947,1,193.67,194.94,193.32
07-26 12:42:28:084797,194.4,1,193.67,194.94,193.32
07-26 12:42:29:082944,194.405,1,193.67,194.94,193.32
07-26 12:42:30:084305,194.405,1,193.67,194.94,193.32
07-26 12:42:31:085253,194.4101,2,193.67,194.94,193.32
07-26 12:42:32:101394,194.4101,2,193.67,194.94,193.32
07-26 12:42:33:136378,194.405,1,193.67,194.94,193.32
07-26 12:42:34:145500,194.405,1,193.67,194.94,193.32
07-26 12:42:35:108953,194.41,1,193.67,194.94,193.32
07-26 12:42:36:105794,194.41,1,193.67,194.94,193.32
07-26 12:42:37:149952,194.395,1,193.67,194.94,193.32
07-26 12:42:38:114724,194.395,2,193.67,194.94,193.32
